Time,SpeedMPS,RPM,PowerW,Torque,RpmFiltered,Efficiency_Percent,PowerLoss_W
249.2,12.11,1977.6841,7793.155273,36.0148543,1977.6841,91.0901979014005,694.354712060873
249.3,12.76,2083.8356,28986.87136,127.1344196,2083.8356,96.8082660552517,925.183812717649
249.4,13.36,2181.8216,28331.54715,118.6796643,2181.8216,97.0694241924935,830.277466670206
249.5,14.13,2307.5703,37969.63785,150.3857787,2307.5703,96.6340841520183,1278.02605781439
249.6,14.56,2377.7936,23065.42222,88.65689352,2377.7936,96.6365522794549,775.793417892703
249.7,15.67,2559.0677,59717.76778,213.278484,2559.0677,91.9592950595539,4801.72950421062
249.8,16.13,2634.1903,27638.17866,95.89313749,2634.1903,97.1922052980954,776.023316118398
249.9,16.45,2686.4495,20621.09839,70.15495784,2686.4495,95.5388805443233,919.931832250531
250,17.3,2825.263,52205.23635,168.8808628,2825.263,96.3053980713111,1928.77566906372
250.1,17.89,2921.6159,39010.12618,122.0336189,2921.6159,97.8724997369409,829.94053709917
250.2,18.22,2975.5082,24111.14771,74.05970655,2975.5082,95.7572613391422,1022.97298546871
250.3,18.25,2980.4075,5667.440735,17.37947265,2980.4075,87.5924542754478,703.190300607024
251.3,16.5,2694.615,6231.984706,21.13756278,2694.615,88.8341289973189,695.855373178776
251.4,16.93,2764.8383,27596.63419,91.22453003,2764.8383,97.0173822362382,823.102113551308
251.5,17.11,2794.2341,13619.90748,44.54886294,2794.2341,92.5628164040008,1012.93752489283
251.6,17.52,2861.1912,27606.97324,88.1854973,2861.1912,96.8445733667518,871.117786248655
251.7,18.22,2975.5082,46461.10653,142.7097522,2975.5082,97.6207832564972,1105.41042577845
251.8,18.68,3050.6308,33016.54481,98.91615497,3050.6308,97.3234456400345,883.705769622007
251.9,19.09,3117.5879,30736.53297,90.10760068,3117.5879,96.8193615051664,977.617999621034
252,19.52,3187.8112,32924.68134,94.39614159,3187.8112,96.9996426618785,987.858092637798
252.1,20.05,3274.3655,40745.43913,113.7305401,3274.3655,97.6554785926311,955.285542929307
252.2,20.32,3318.4592,23757.5309,65.4319819,3318.4592,94.4136563816774,1327.17731130317
252.3,20.66,3373.9846,29183.64784,79.05361509,3373.9846,95.6615552212558,1266.11644596159
252.5,20.52,3351.1212,2507.526975,6.838813072,3351.1212,84.0834259883933,399.112386836878
252.6,20.71,3382.1501,18816.31848,50.84719878,3382.1501,92.4016552469577,1429.72874794081
252.7,21.38,3491.5678,54081.90157,141.5652722,3491.5678,97.5002545473177,1351.90987522021
252.8,21.62,3530.7622,23775.38727,61.54381104,3530.7622,93.4449159924048,1558.4966086796
252.9,22.2,3625.482,50016.17815,126.0869109,3625.482,97.4449310297521,1277.94784801456
253,22.34,3648.3454,17419.33208,43.63759483,3648.3454,90.4450261734471,1664.41262100434
254.2,16.93,2764.8383,43225.24596,142.8870898,2764.8383,97.5065707641937,1077.79092001583
254.3,17.73,2895.4863,50802.99028,160.3588806,2895.4863,96.8609858987972,1594.71302872188
254.4,18.32,2991.8392,40125.80348,122.5774968,2991.8392,97.8800589063585,850.643397126359
254.5,19.06,3112.6886,51487.19116,151.178064,3112.6886,97.3609214248633,1358.78743084325
254.6,19.3,3151.883,20161.63508,58.46297571,3151.883,93.9101129943023,1227.82079487311
255.4,16.62,2714.2122,24774.11714,83.42181668,2714.2122,96.5561330390383,853.187635054406
255.7,16.06,2622.7586,35967.98761,125.3380908,2622.7586,97.7030180065824,826.178198796378
255.8,16.68,2724.0108,37576.24214,126.0752318,2724.0108,97.7816244516544,833.58216762089
255.9,17.15,2800.7665,30312.22356,98.91590912,2800.7665,97.372339192753,796.502418291198
256,17.53,2862.8243,25872.6042,82.59822309,2862.8243,96.4867468376431,908.970085240584
256.1,18.04,2946.1124,34624.26663,107.4129208,2946.1124,97.6556507270081,811.713743019169
256.2,18.62,3040.8322,40295.7651,121.1134026,3040.8322,97.8700178909169,858.292587348163
256.3,19.36,3161.6816,52440.40137,151.5908995,3161.6816,97.3457861432316,1391.88039970749
256.4,19.59,3199.2429,19932.55569,56.94308944,3199.2429,93.6366225815165,1268.38374770412
257.1,15.99,2611.3269,6430.379414,22.50611899,2611.3269,89.1743082756596,696.133052065084
257.2,16.31,2663.5861,20401.16662,70.00249474,2663.5861,95.525486520076,912.852950473652
257.7,14.66,2394.1246,24705.54517,94.3133014,2394.1246,96.9155777968169,762.023320640919
257.8,15.54,2537.8374,47755.16045,171.9815148,2537.8374,95.7844672988972,2013.13440523384
257.9,16.05,2621.1255,30130.79508,105.0625726,2621.1255,97.4961787649577,754.421245500115
258,16.71,2728.9101,39847.69687,133.4563525,2728.9101,97.7017278963542,915.808501108539
258.1,17.5,2857.925,49478.44706,158.2306046,2857.925,96.9486419487077,1509.76457801971
258.2,17.84,2913.4504,24061.28806,75.48080068,2913.4504,95.922501727382,981.098605016145
260,8.2,1339.142,5983.491275,40.8369488,1339.142,89.8903779708152,604.908352051749
260.1,8.3,1355.473,3284.567125,22.14687861,1355.473,87.3443929462605,415.681908756307
260.2,8.51,1389.7681,6520.931747,42.88373172,1389.7681,90.3390513420847,629.983868095369
260.3,8.58,1401.1998,2549.740955,16.63111045,1401.1998,86.6111412084254,341.381216015896
260.4,8.83,1442.0273,7970.742481,50.51851204,1442.0273,91.3987519415913,685.583332887767
260.5,9.54,1557.9774,22910.53097,134.399996,1557.9774,95.0855329121424,1125.93050417408
260.6,10,1633.1,16077.85882,89.9789015,1633.1,94.9757012019601,807.799667443815
260.7,10.34,1688.6254,12608.27949,68.2413743,1688.6254,93.872923255615,772.518960498848
261,9.27,1513.8837,299.0350773,1.80532284,1513.8837,84.2298295629295,47.1583413568355
261.1,9.8,1600.438,17949.05494,102.5009728,1600.438,95.2572652277911,851.276069922254
261.2,10.31,1683.7261,18300.75934,99.33971752,1683.7261,95.4691720239518,829.175924005982
261.3,10.39,1696.7909,3646.12552,19.63941484,1696.7909,87.9947215961032,437.727519631529
261.4,10.73,1752.3163,13141.89235,68.54419168,1752.3163,94.0879325215793,776.957543673407
261.5,10.76,1757.2156,1998.552099,10.39478901,1757.2156,86.485512360551,270.094076387304
261.6,10.9,1780.079,6102.357826,31.33167752,1780.079,90.0262909138349,608.631416962071
261.7,11.06,1806.2086,6959.182023,35.214015,1806.2086,90.6398212764873,651.39187504737
261.8,11.1,1812.741,2486.628151,12.53719391,1812.741,86.9914432783524,323.474433479291
262.5,9.3,1518.783,620.4426071,3.73362883,1518.783,84.6276472458126,95.3766262006889
262.7,9.35,1526.9485,3801.725156,22.75524845,1526.9485,88.032364245554,454.976619055224
262.8,9.91,1618.4021,19126.77321,108.0141195,1618.4021,95.4217345609588,875.674447477222
262.9,10.93,1784.9783,37197.70784,190.4620669,1784.9783,92.7141408799846,2710.17258909732
263,11.56,1887.8636,25254.23477,122.2612566,1887.8636,96.3444614357247,923.178291129973
263.1,12.37,2020.1447,34363.34788,155.4670096,2020.1447,95.7702130050171,1453.49641966896
263.2,12.92,2109.9652,25186.56385,109.0985262,2109.9652,96.8439072917962,794.911305116948
263.3,13.63,2225.9153,33842.99283,138.9585847,2225.9153,96.8812751843323,1055.46981575386
263.4,13.89,2268.3759,13981.41237,56.33279182,2268.3759,93.9883502561895,840.513540922188
263.5,14.26,2328.8006,19675.66653,77.21868539,2328.8006,95.8920442610514,808.267672395521
263.6,14.56,2377.7936,16769.52222,64.45725258,2377.7936,94.9022058623953,854.875720635482
263.7,15.14,2472.5134,31636.20912,116.9421404,2472.5134,97.5388074080472,778.628035236139
263.8,15.3,2498.643,10625.57597,38.86632929,2498.643,91.9039000332945,860.257252569436
263.9,15.72,2567.2332,24723.35789,88.01716783,2567.2332,96.7745498646847,797.439580517494
264,16.46,2688.0826,43463.60313,147.7775192,2688.0826,97.274147101695,1184.75388562687
264.1,17,2776.27,33933.20471,111.7090688,2776.27,97.7272998167434,771.200005629012
264.2,17.4,2841.594,26794.23025,86.17960768,2841.594,96.7269700860533,876.983171294268
264.3,17.41,2843.2271,3920.494901,12.60243883,2843.2271,86.8991189307763,513.61937430499
265,13.74,2243.8794,4996.692368,20.3520591,2243.8794,88.8807531756871,555.594557449527
265.1,14.3,2335.333,28709.22708,112.3564319,2335.333,97.3065372090576,773.272348966954
265.2,14.83,2421.8873,28462.44029,107.4096886,2421.8873,97.3515672001792,753.808604269764
265.3,14.9,2433.319,5703.440132,21.42215191,2433.319,89.0817854664211,622.713829405997
266.2,11.65,1902.5615,23585.94654,113.3025959,1902.5615,96.3784457778982,854.177842742032
266.3,12.01,1961.3531,15729.45755,73.29649615,1961.3531,94.9836608576531,789.042935959494
266.4,12.16,1985.8496,7424.401529,34.16963601,1985.8496,90.8409403101361,680.00536765628
266.6,11.99,1958.0869,2011.59129,9.389296189,1958.0869,86.6173322188428,269.204579455395
266.7,12.04,1966.2524,3257.035035,15.13939148,1966.2524,87.7097929884541,400.296348240076
266.8,12.15,1984.2165,5776.192149,26.60589237,1984.2165,89.691452497636,595.441511507487
267,12,1959.72,2423.481176,11.3024054,1959.72,86.9871104720993,315.364928162349
267.3,11.55,1886.2305,5785.770413,28.03442726,1886.2305,89.7522369833978,592.912040608926
268,9.85,1608.6035,15173.02677,86.2081786,1608.6035,94.7232130366673,800.648298542339
268.1,9.94,1623.3014,3771.757175,21.2358582,1623.3014,88.0697947791552,449.978371409438
268.3,10.08,1646.1648,6894.99523,38.28123268,1646.1648,90.6386779007943,645.462712205168
268.5,10.52,1718.0212,19391.32973,103.1583358,1718.0212,95.6757038342308,838.538528006058
268.6,11.16,1822.5396,24657.818,123.6525065,1822.5396,96.1436308627857,950.896483262475
268.7,11.51,1879.6981,14607.11156,71.02340647,1879.6981,94.6217376185554,785.608786047124
268.9,11.62,1897.6622,7007.32819,33.74883659,1897.6622,90.6247851962311,656.952069817553
269,11.8,1927.058,8335.905431,39.53513696,1927.058,91.4802518650592,710.198147488051
269.1,12.13,1980.9503,14702.77418,67.83455213,1980.9503,94.6091409342729,792.605834795909
269.2,12.19,1990.7489,3737.11952,17.15717409,1990.7489,88.1051841632609,444.523484502828
269.3,12.26,2002.1806,4186.726275,19.11157917,2002.1806,88.4647218559234,482.950520952387
269.5,12.27,2003.8137,5439.046626,24.80793955,2003.8137,89.4297594351496,574.920312802579
269.9,11.68,1907.4608,316.3833558,1.515944359,1907.4608,84.9659446237338,47.5652489122613
270,11.8,1927.058,5951.081901,28.22450902,1927.058,89.8546391282963,603.758734627093
270.1,11.97,1954.8207,8082.147433,37.78723322,1954.8207,91.2958706025268,703.480570662877
270.2,12.37,2020.1447,17906.18906,81.0113635,2020.1447,95.6188912136709,784.489622204359
270.3,12.56,2051.1736,9432.059983,42.02709682,2051.1736,92.0204051646092,752.640171274426
270.5,12.72,2077.3032,23504.07167,103.4114118,2077.3032,96.6638445287108,784.132372994446
270.8,12.34,2015.2454,7981.837037,36.19930003,2015.2454,91.1762900243695,704.294150872341
270.9,12.64,2064.2384,14158.92943,62.68964627,2064.2384,94.3285913571953,803.010747421646
271,13.33,2176.9223,32155.46283,135.0010329,2176.9223,96.8798577092086,1003.29619455853
271.1,13.55,2212.8505,11747.35079,48.51914266,2212.8505,93.0427994618216,817.286752383581
271.2,13.76,2247.1456,11513.8756,46.82907453,2247.1456,92.8704310194051,820.889703241883
271.4,13.89,2268.3759,12584.80648,50.70569877,2268.3759,93.3586916212242,835.795807208959
271.9,12.5,2041.375,14391.21176,64.4317351,2041.375,94.4430882195624,799.706941639158
272,12.86,2100.1666,17014.42288,74.04380527,2100.1666,95.323142096132,795.740381260798
272.1,13.2,2155.692,16660.42869,70.63577536,2155.692,95.1623673734877,805.970334024261
272.2,13.8,2253.678,29379.5284,119.1456551,2253.678,97.2085194337713,820.123825735651
272.3,14.4,2351.664,30823.48258,119.7930685,2351.664,97.3766600916294,808.604719670791
272.4,14.48,2364.7288,5931.319256,22.92425416,2364.7288,89.3576315479046,631.232849293604
272.5,15.4,2514.974,49253.55863,178.9902478,2514.974,95.2330154851328,2347.90951291313
272.6,15.79,2578.6649,23280.08452,82.51157908,2578.6649,96.4549454638374,825.291692298749
272.7,16.57,2706.0467,45952.47143,155.202546,2706.0467,96.9739890743808,1390.52680606386
272.8,17.07,2787.7017,31839.76216,104.3875656,2787.7017,97.5579971121543,777.527911430419
272.9,17.91,2924.8821,53728.08689,167.8874632,2924.8821,96.437852762209,1913.87356307007
273,18.18,2968.9758,20382.46839,62.74445834,2968.9758,94.6558849388445,1089.26256306525
273.1,18.54,3027.7674,26525.39827,80.069047,3027.7674,96.2068379236692,1006.15134777335
273.2,18.95,3094.7245,30451.07798,89.93027739,3094.7245,96.8279930380558,965.910313512659
273.3,19.37,3163.3147,31958.01907,92.33422467,3163.3147,96.9083527473716,988.029218572102
273.5,19.77,3228.6387,38729.65291,109.6350481,3228.6387,97.5892478139049,933.675954194878
273.6,19.96,3259.6676,17783.12684,49.86089447,3259.6676,92.5604515464388,1322.98433782004
273.7,20.34,3321.7254,31302.04465,86.12599135,3321.7254,96.3110003664447,1154.73231243383
273.8,20.96,3422.9776,49324.95553,131.7006444,3422.9776,97.6805663033093,1144.05963944054
273.9,21.25,3470.3375,26753.09779,70.45756316,3470.3375,94.6324158072407,1435.99504804948
274,21.58,3524.2298,30248.62637,78.44525754,3524.2298,95.3000525796895,1421.66953475616
274.1,22.21,3627.1151,53730.18806,135.3886563,3627.1151,97.4437849584771,1373.45914902825
274.2,22.56,3684.2736,33707.18552,83.61724837,3684.2736,95.3764986420245,1558.45218025252
274.3,23.01,3757.7631,42368.60462,103.048107,3757.7631,96.5342069460882,1468.4081559593
274.4,23.19,3787.1589,21741.54888,52.46892997,3787.1589,91.3453199232165,1881.66149930151
274.5,23.44,3827.9864,27680.08483,66.08795073,3827.9864,93.0954037092635,1911.19811044489
274.6,23.67,3865.5477,26501.22783,62.6585317,3865.5477,92.51678316666,1983.14434201635
274.8,23.68,3867.1808,19304.5523,45.62370097,3867.1808,89.9166397479314,1946.547553458
274.9,24.09,3934.1379,41848.07143,97.21899433,3934.1379,95.7483073488188,1779.25137765037
275,24.44,3991.2964,37773.34948,86.4961488,3991.2964,94.7399626872119,1986.89227693785
275.1,24.71,4035.3901,31721.4543,71.84438315,4035.3901,93.0503141083136,2204.54143412484
275.2,24.99,4081.1169,33125.18666,74.18302759,4081.1169,93.1524573533404,2268.26128332911
276.4,15.12,2469.2472,2242.45302,8.300113631,2469.2472,86.5125065385949,302.450704447582
276.8,13.17,2150.7927,11338.81664,48.18306617,2150.7927,92.9293494529378,801.728100786535
277.1,13.04,2129.5624,38910.06838,166.9924662,2129.5624,95.3794764562168,1797.84887040006
277.2,13.23,2160.5913,10069.7346,42.59618025,2160.5913,92.2402077989814,781.390480154073
277.4,13.49,2203.0519,20222.90216,83.89653162,2203.0519,96.1350979925211,781.595351552343
277.7,12.79,2088.7349,5332.839332,23.33460377,2088.7349,89.2868760775286,571.313686223457
278.1,12.38,2021.7778,14230.26197,64.32869283,2021.7778,94.3961443891881,797.443333839071
278.4,12.49,2039.7419,17691.28156,79.2700865,2039.7419,95.5552266778685,786.337363122044
278.5,13.54,2211.2174,48280.4379,199.556102,2211.2174,92.8817701285483,3436.71255266548
278.6,13.96,2279.8076,21502.99647,86.2037267,2279.8076,96.3802653958163,778.351404160982
278.7,14.57,2379.4267,31712.27012,121.8092464,2379.4267,97.417804195835,818.872908444114
278.8,15.14,2472.5134,31139.28559,115.1052799,2472.5134,97.5258753384683,770.424744206965
278.9,15.16,2475.7796,3292.69197,12.15526354,2475.7796,87.2982875955559,418.228264393625
279.5,14.11,2304.3041,33799.90528,134.0605341,2304.3041,97.149654811343,963.413973919103
279.6,14.57,2379.4267,24529.65248,94.2202646,2379.4267,96.8937855407413,761.943612139677
279.7,15.56,2541.1036,53312.55454,191.748677,2541.1036,94.1780598064004,3103.82504099896
279.8,15.63,2552.5353,6183.270526,22.13970071,2552.5353,89.1540260317972,670.635911633516
280,15.42,2518.2402,31801.17988,115.417413,2518.2402,97.5817819621608,769.021868103834
280.1,16.01,2614.5931,34262.48022,119.7677641,2614.5931,97.7034222437571,786.864499469651
280.3,15.85,2588.4635,20745.24799,73.24902364,2588.4635,95.7873156378522,873.931817963511
280.4,16.81,2745.2411,56499.43043,188.1000159,2745.2411,94.749357582097,2966.58306003117
280.5,17.12,2795.8672,21115.82324,69.02663993,2795.8672,95.4132854096762,968.522545416072
280.6,17.44,2848.1264,22208.57191,71.26669654,2848.1264,95.5941673725519,978.472507301044
280.7,18.13,2960.8103,45598.58365,140.755711,2960.8103,97.6687073357219,1063.03643564718
280.8,18.41,3006.5371,21349.57902,64.9004941,3006.5371,94.8458802524371,1100.38286829137
280.9,18.78,3066.9618,27596.47908,82.2376258,3066.9618,96.3361590457921,1011.09110245245
281,19.3,3151.883,38235.79978,110.8728843,3151.883,97.6742777104668,889.258518064752
281.1,19.67,3212.3077,29301.81536,83.36862589,3212.3077,96.2614461137957,1095.46415686968
281.2,19.88,3246.6028,19018.09857,53.53812902,3246.6028,93.0977236552528,1312.68171881781
281.3,20.39,3329.8909,40249.6311,110.473256,3329.8909,97.5215351096644,997.572975303097
281.4,20.66,3373.9846,24322.3949,65.8852949,3373.9846,94.348177769105,1374.65852204427
281.5,20.77,3391.9487,13272.64106,35.76294947,3391.9487,89.9606246473977,1332.49025521702
281.6,20.83,3401.7473,9802.038852,26.3353822,3401.7473,88.1654312813441,1160.02902376929
281.7,21.54,3517.6974,57422.69618,149.1936562,3517.6974,97.2858860529915,1558.51740576968
281.8,21.88,3573.2228,31570.56216,80.75091896,3573.2228,95.3963215411273,1453.40716950492
281.9,22.28,3638.5468,36862.37776,92.59352863,3638.5468,96.1750823971593,1409.95557576786
282,22.7,3707.137,39329.58412,96.96298413,3707.137,96.3047978993684,1453.30761857192
282.1,23.08,3769.1948,37128.36262,90.02900877,3769.1948,95.6789601870645,1604.33133070127
282.2,23.4,3821.454,33127.90253,79.23016461,3821.454,94.5898314636901,1792.27535941748
282.3,23.79,3885.1449,39531.14299,92.99453034,3885.1449,95.5889177152525,1743.75124539008
282.4,23.95,3911.2745,21325.87245,49.83262507,3911.2745,90.4326312123337,2040.32486447883
282.5,24.32,3971.6992,39140.07694,90.06801269,3971.6992,95.1072173709977,1915.03888549846
282.6,24.56,4010.8936,28936.24022,65.93654922,4010.8936,92.3999748036382,2199.16154759978
282.8,24.47,3996.1957,12166.20387,27.82489898,3996.1957,85.8628119457156,1719.95912016952
282.9,25.12,4102.3472,64515.46222,143.7330542,4102.3472,96.5860977640113,2202.49480728702
283,25.28,4128.4768,23462.87077,51.94174728,4128.4768,89.8040259269223,2392.26822050892
283.1,25.69,4195.4339,45821.30067,99.81959064,4195.4339,95.1234597271655,2234.49418070913
283.2,25.97,4241.1607,35174.06744,75.79893754,4241.1607,92.696720644087,2568.86040598043
283.3,26.29,4293.4199,39408.41017,83.89011786,4293.4199,93.3828166813013,2607.7267439336
283.4,26.53,4332.6143,32798.14088,69.18699256,4332.6143,91.4464920419851,2805.39159025174
283.5,26.86,4386.5066,41639.11361,86.75768271,4386.5066,93.2926159256301,2792.89527498595
283.6,27.06,4419.1686,30233.70796,62.52822456,4419.1686,90.0549059941097,3006.77067808835
283.7,27.42,4477.9602,45760.83578,93.39830041,4477.9602,93.5472556829894,2952.82973021052
283.8,27.63,4512.2553,32302.17172,65.42794992,4512.2553,90.0115237359276,3226.4947550321
283.9,27.8,4540.018,28883.82538,58.14634099,4540.018,88.6970572000903,3264.7222611272
284,27.94,4562.8814,26310.83165,52.7012177,4562.8814,87.6116779826511,3259.47055024455
